trajectory,dt,action_index,frustration
astropy-7671,15,25,0.465663
astropy-7671,15,26,0.441176
astropy-7671,60,0,0.100000
astropy-7671,60,1,0.100000
astropy-7671,60,2,0.150000
astropy-7671,60,3,0.137893
astropy-7671,60,4,0.178717
astropy-7671,60,5,0.209657
astropy-7671,60,6,0.233104
astropy-7671,60,7,0.200874
astropy-7671,60,8,0.176448
astropy-7671,60,9,0.157937
astropy-7671,60,10,0.293908
astropy-7671,60,11,0.346955
astropy-7671,60,12,0.287157
astropy-7671,60,13,0.241838
astropy-7671,60,14,0.257493
astropy-7671,60,15,0.319358
astropy-7671,60,16,0.266242
astropy-7671,60,17,0.225988
astropy-7671,60,18,0.195481
astropy-7671,60,19,0.222361
astropy-7671,60,20,0.292732
astropy-7671,60,21,0.246064
astropy-7671,60,22,0.210696
astropy-7671,60,23,0.183892
astropy-7671,60,24,0.163578
astropy-7671,60,25,0.198183
astropy-7671,60,26,0.174409
astropy-8707,0,0,0.100000
astropy-8707,0,1,0.100000
astropy-8707,0,2,0.150000
astropy-8707,0,3,0.150000
astropy-8707,0,4,0.200000
astropy-8707,0,5,0.350000
astropy-8707,0,6,0.450000
astropy-8707,0,7,0.550000
astropy-8707,0,8,0.550000
astropy-8707,0,9,0.550000
astropy-8707,0,10,0.650000
astropy-8707,0,11,0.822500
astropy-8707,0,12,0.995000
astropy-8707,0,13,1.000000
astropy-8707,0,14,1.000000
astropy-8707,0,15,1.000000
astropy-8707,0,16,1.000000
astropy-8707,0,17,1.000000
astropy-8707,0,18,1.000000
astropy-8707,0,19,1.000000
astropy-8707,0,20,1.000000
astropy-8707,0,21,1.000000
astropy-8707,0,22,1.000000
astropy-8707,0,23,1.000000
astropy-8707,0,24,1.000000
astropy-8707,0,25,1.000000
astropy-8707,0,26,1.000000
astropy-8707,0,27,1.000000
astropy-8707,0,28,1.000000
astropy-8707,0,29,1.000000
astropy-8707,0,30,1.000000
astropy-8707,0,31,1.000000
astropy-8707,0,32,1.000000
astropy-8707,0,33,1.000000
astropy-8707,0,34,1.000000
astropy-8707,0,35,1.000000
astropy-8707,0,36,1.000000
astropy-8707,0,37,1.000000
astropy-8707,0,38,1.000000
astropy-8707,0,39,1.000000
astropy-8707,5,0,0.100000
astropy-8707,5,1,0.100000
astropy-8707,5,2,0.150000
astropy-8707,5,3,0.148858
astropy-8707,5,4,0.197742
astropy-8707,5,5,0.345510
astropy-8707,5,6,0.439902
astropy-8707,5,7,0.532139
astropy-8707,5,8,0.522269
astropy-8707,5,9,0.512624
astropy-8707,5,10,0.603200
astropy-8707,5,11,0.749207
astropy-8707,5,12,0.884379
astropy-8707,5,13,1.000000
astropy-8707,5,14,1.000000
astropy-8707,5,15,0.979444
astropy-8707,5,16,1.000000
astropy-8707,5,17,0.979444
astropy-8707,5,18,1.000000
astropy-8707,5,19,1.000000
astropy-8707,5,20,1.000000
astropy-8707,5,21,1.000000
astropy-8707,5,22,1.000000
astropy-8707,5,23,1.000000
astropy-8707,5,24,0.979444
astropy-8707,5,25,0.959357
astropy-8707,5,26,1.000000
astropy-8707,5,27,1.000000
astropy-8707,5,28,1.000000
astropy-8707,5,29,1.000000
astropy-8707,5,30,1.000000
astropy-8707,5,31,0.979444
astropy-8707,5,32,0.959357
astropy-8707,5,33,0.939730
astropy-8707,5,34,0.920550
astropy-8707,5,35,0.951809
astropy-8707,5,36,0.982354
astropy-8707,5,37,1.000000
astropy-8707,5,38,0.979444
astropy-8707,5,39,0.959357
astropy-8707,15,0,0.100000
astropy-8707,15,1,0.100000
astropy-8707,15,2,0.150000
astropy-8707,15,3,0.146652
astropy-8707,15,4,0.193528
astropy-8707,15,5,0.337264
astropy-8707,15,6,0.421375
astropy-8707,15,7,0.499854
astropy-8707,15,8,0.473077
astropy-8707,15,9,0.448093
astropy-8707,15,10,0.524782
astropy-8707,15,11,0.653836
astropy-8707,15,12,0.766747
astropy-8707,15,13,0.872097
astropy-8707,15,14,0.970392
astropy-8707,15,15,0.912104
astropy-8707,15,16,0.907720
astropy-8707,15,17,0.853630
astropy-8707,15,18,0.853161
astropy-8707,15,19,0.852724
astropy-8707,15,20,0.852317
astropy-8707,15,21,0.851936
astropy-8707,15,22,0.901581
astropy-8707,15,23,0.897902
astropy-8707,15,24,0.844469
astropy-8707,15,25,0.794614
astropy-8707,15,26,0.848098
astropy-8707,15,27,0.898000
astropy-8707,15,28,0.944560
astropy-8707,15,29,0.988002
astropy-8707,15,30,1.000000
astropy-8707,15,31,0.939730
astropy-8707,15,32,0.883496
astropy-8707,15,33,0.831027
astropy-8707,15,34,0.782072
astropy-8707,15,35,0.774814
astropy-8707,15,36,0.779623
astropy-8707,15,37,0.884111
astropy-8707,15,38,0.831601
astropy-8707,15,39,0.782608
astropy-8707,60,0,0.100000
astropy-8707,60,1,0.100000
astropy-8707,60,2,0.150000
astropy-8707,60,3,0.137893
astropy-8707,60,4,0.178717
astropy-8707,60,5,0.309657
astropy-8707,60,6,0.358890
astropy-8707,60,7,0.396202
astropy-8707,60,8,0.324479
astropy-8707,60,9,0.270123
astropy-8707,60,10,0.318929
astropy-8707,60,11,0.415917
astropy-8707,60,12,0.489421
astropy-8707,60,13,0.545126
astropy-8707,60,14,0.587342
astropy-8707,60,15,0.469336
astropy-8707,60,16,0.429905
astropy-8707,60,17,0.350021
astropy-8707,60,18,0.339480
astropy-8707,60,19,0.331492
astropy-8707,60,20,0.325438
astropy-8707,60,21,0.320850
astropy-8707,60,22,0.367373
astropy-8707,60,23,0.352631
astropy-8707,60,24,0.291459
astropy-8707,60,25,0.245098
astropy-8707,60,26,0.309964
astropy-8707,60,27,0.359123
astropy-8707,60,28,0.396378
astropy-8707,60,29,0.424613
astropy-8707,60,30,0.446011
astropy-8707,60,31,0.362227
astropy-8707,60,32,0.298731
astropy-8707,60,33,0.250610
astropy-8707,60,34,0.214141
astropy-8707,60,35,0.227979
astropy-8707,60,36,0.246990
astropy-8707,60,37,0.361397
astropy-8707,60,38,0.298102
astropy-8707,60,39,0.250133
astropy-8872,0,0,0.100000
astropy-8872,0,1,0.100000
astropy-8872,0,2,0.150000
astropy-8872,0,3,0.150000
astropy-8872,0,4,0.150000
astropy-8872,0,5,0.150000
astropy-8872,0,6,0.150000
astropy-8872,0,7,0.250000
astropy-8872,0,8,0.250000
astropy-8872,0,9,0.250000
astropy-8872,0,10,0.300000
astropy-8872,0,11,0.300000
astropy-8872,0,12,0.300000
astropy-8872,0,13,0.400000
astropy-8872,0,14,0.450000
astropy-8872,0,15,0.450000
astropy-8872,0,16,0.450000
astropy-8872,0,17,0.500000
astropy-8872,0,18,0.550000
astropy-8872,0,19,0.600000
astropy-8872,0,20,0.600000
astropy-8872,0,21,0.600000
astropy-8872,0,22,0.750000
astropy-8872,0,23,0.807500
astropy-8872,0,24,0.807500
astropy-8872,0,25,0.957500
astropy-8872,0,26,1.000000
astropy-8872,0,27,1.000000
astropy-8872,0,28,1.000000
astropy-8872,0,29,1.000000
astropy-8872,0,30,1.000000
astropy-8872,0,31,1.000000
astropy-8872,0,32,1.000000
astropy-8872,5,0,0.100000
astropy-8872,5,1,0.100000
astropy-8872,5,2,0.150000
astropy-8872,5,3,0.148858
astropy-8872,5,4,0.147742
astropy-8872,5,5,0.146652
astropy-8872,5,6,0.145586
astropy-8872,5,7,0.244545
astropy-8872,5,8,0.241244
astropy-8872,5,9,0.238018
astropy-8872,5,10,0.284865
astropy-8872,5,11,0.280643
astropy-8872,5,12,0.276517
astropy-8872,5,13,0.372485
astropy-8872,5,14,0.416262
astropy-8872,5,15,0.409038
astropy-8872,5,16,0.401980
astropy-8872,5,17,0.445083
astropy-8872,5,18,0.487201
astropy-8872,5,19,0.528357
astropy-8872,5,20,0.518574
astropy-8872,5,21,0.509013
astropy-8872,5,22,0.649671
astropy-8872,5,23,0.687117
astropy-8872,5,24,0.673707
astropy-8872,5,25,0.810604
astropy-8872,5,26,0.944373
astropy-8872,5,27,1.000000
astropy-8872,5,28,1.000000
astropy-8872,5,29,0.979444
astropy-8872,5,30,0.959357
astropy-8872,5,31,0.939730
astropy-8872,5,32,0.920550
astropy-8872,15,0,0.100000
astropy-8872,15,1,0.100000
astropy-8872,15,2,0.150000
astropy-8872,15,3,0.146652
astropy-8872,15,4,0.143528
astropy-8872,15,5,0.140613
astropy-8872,15,6,0.137893
astropy-8872,15,7,0.235355
astropy-8872,15,8,0.226291
astropy-8872,15,9,0.217834
astropy-8872,15,10,0.259943
astropy-8872,15,11,0.249232
astropy-8872,15,12,0.239238
astropy-8872,15,13,0.329914
astropy-8872,15,14,0.364517
astropy-8872,15,15,0.346803
astropy-8872,15,16,0.330276
astropy-8872,15,17,0.364855
astropy-8872,15,18,0.397118
astropy-8872,15,19,0.427221
astropy-8872,15,20,0.405308
astropy-8872,15,21,0.384862
astropy-8872,15,22,0.515786
astropy-8872,15,23,0.537942
astropy-8872,15,24,0.508614
astropy-8872,15,25,0.631251
astropy-8872,15,26,0.745675
astropy-8872,15,27,0.852436
astropy-8872,15,28,0.852047
astropy-8872,15,29,0.801685
astropy-8872,15,30,0.754695
astropy-8872,15,31,0.710852
astropy-8872,15,32,0.669945
astropy-8872,60,0,0.100000
astropy-8872,60,1,0.100000
astropy-8872,60,2,0.150000
astropy-8872,60,3,0.137893
astropy-8872,60,4,0.128717
astropy-8872,60,5,0.121764
astropy-8872,60,6,0.116494
astropy-8872,60,7,0.212500
astropy-8872,60,8,0.185259
astropy-8872,60,9,0.164614
astropy-8872,60,10,0.198968
astropy-8872,60,11,0.175004
astropy-8872,60,12,0.156842
astropy-8872,60,13,0.243079
astropy-8872,60,14,0.258433
astropy-8872,60,15,0.220070
astropy-8872,60,16,0.190996
astropy-8872,60,17,0.218962
astropy-8872,60,18,0.240156
astropy-8872,60,19,0.256219
astropy-8872,60,20,0.218392
astropy-8872,60,21,0.189724
astropy-8872,60,22,0.317998
astropy-8872,60,23,0.315212
astropy-8872,60,24,0.263100
astropy-8872,60,25,0.373607
astropy-8872,60,26,0.457355
astropy-8872,60,27,0.520825
astropy-8872,60,28,0.468925
astropy-8872,60,29,0.379593
astropy-8872,60,30,0.311892
astropy-8872,60,31,0.260584
astropy-8872,60,32,0.216742
django-10097,0,0,0.100000
django-10097,0,1,0.150000
django-10097,0,2,0.200000
django-10097,0,3,0.200000
django-10097,0,4,0.350000
django-10097,0,5,0.407500
django-10097,0,6,0.465000
django-10097,0,7,0.465000
django-10097,0,8,0.465000
django-10097,0,9,0.465000
django-10097,0,10,0.565000
django-10097,0,11,0.665000
django-10097,0,12,0.780000
django-10097,0,13,0.895000
django-10097,0,14,1.000000
django-10097,0,15,1.000000
django-10097,0,16,1.000000
django-10097,0,17,1.000000
django-10097,0,18,1.000000
django-10097,0,19,1.000000
django-10097,0,20,1.000000
django-10097,0,21,1.000000
django-10097,0,22,1.000000
django-10097,0,23,1.000000
django-10097,0,24,1.000000
django-10097,0,25,1.000000
django-10097,0,26,1.000000
django-10097,0,27,1.000000
django-10097,0,28,1.000000
django-10097,0,29,1.000000
django-10097,0,30,1.000000
django-10097,0,31,1.000000
django-10097,0,32,1.000000
django-10097,0,33,1.000000
django-10097,5,0,0.100000
django-10097,5,1,0.150000
django-10097,5,2,0.198858
django-10097,5,3,0.196600
django-10097,5,4,0.344394
django-10097,5,5,0.388812
django-10097,5,6,0.432215
django-10097,5,7,0.424627
django-10097,5,8,0.417213
django-10097,5,9,0.409968
django-10097,5,10,0.502888
django-10097,5,11,0.593686
django-10097,5,12,0.684085
django-10097,5,13,0.772726
django-10097,5,14,0.859643
django-10097,5,15,0.844870
django-10097,5,16,0.877857
django-10097,5,17,0.860091
django-10097,5,18,0.892730
django-10097,5,19,1.000000
django-10097,5,20,0.979444
django-10097,5,21,1.000000
django-10097,5,22,0.979444
django-10097,5,23,0.959357
django-10097,5,24,0.939730
django-10097,5,25,0.920550
django-10097,5,26,0.901809
django-10097,5,27,0.883496
django-10097,5,28,0.865600
django-10097,5,29,0.848114
django-10097,5,30,0.831027
django-10097,5,31,0.814330
django-10097,5,32,0.848015
django-10097,5,33,0.830930
django-10097,15,0,0.100000
django-10097,15,1,0.150000
django-10097,15,2,0.196652
django-10097,15,3,0.190179
django-10097,15,4,0.334140
django-10097,15,5,0.368460
django-10097,15,6,0.400482
django-10097,15,7,0.380360
django-10097,15,8,0.361585
django-10097,15,9,0.344068
django-10097,15,10,0.427723
django-10097,15,11,0.505777
django-10097,15,12,0.582560
django-10097,15,13,0.654950
django-10097,15,14,0.723198
django-10097,15,15,0.687542
django-10097,15,16,0.698196
django-10097,15,17,0.658136
django-10097,15,18,0.670760
django-10097,15,19,0.782538
django-10097,15,20,0.736830
django-10097,15,21,0.844183
django-10097,15,22,0.794348
django-10097,15,23,0.747849
django-10097,15,24,0.704465
django-10097,15,25,0.663986
django-10097,15,26,0.620774
django-10097,15,27,0.580874
django-10097,15,28,0.544030
django-10097,15,29,0.510010
django-10097,15,30,0.482553
django-10097,15,31,0.456934
django-10097,15,32,0.483031
django-10097,15,33,0.457381
django-10097,60,0,0.100000
django-10097,60,1,0.150000
django-10097,60,2,0.187893
django-10097,60,3,0.166610
django-10097,60,4,0.300481
django-10097,60,5,0.301936
django-10097,60,6,0.303039
django-10097,60,7,0.253875
django-10097,60,8,0.216615
django-10097,60,9,0.188378
django-10097,60,10,0.266978
django-10097,60,11,0.326546
django-10097,60,12,0.371689
django-10097,60,13,0.405902
django-10097,60,14,0.431830
django-10097,60,15,0.351480
django-10097,60,16,0.340587
django-10097,60,17,0.282331
django-10097,60,18,0.288181
django-10097,60,19,0.392614
django-10097,60,20,0.321760
django-10097,60,21,0.418063
django-10097,60,22,0.341047
django-10097,60,23,0.282679
django-10097,60,24,0.238445
django-10097,60,25,0.200648
django-10097,60,26,0.173169
django-10097,60,27,0.153193
django-10097,60,28,0.140313
django-10097,60,29,0.130551
django-10097,60,30,0.123154
django-10097,60,31,0.117547
django-10097,60,32,0.163298
django-10097,60,33,0.147971
django-10554,0,0,0.100000
django-10554,0,1,0.100000
django-10554,0,2,0.150000
django-10554,0,3,0.150000
django-10554,0,4,0.200000
django-10554,0,5,0.200000
django-10554,0,6,0.200000
django-10554,0,7,0.350000
django-10554,0,8,0.522500
django-10554,0,9,0.637500
django-10554,0,10,0.810000
django-10554,0,11,0.982500
django-10554,0,12,1.000000
django-10554,0,13,1.000000
django-10554,0,14,1.000000
django-10554,0,15,1.000000
django-10554,0,16,1.000000
django-10554,0,17,1.000000
django-10554,0,18,1.000000
django-10554,0,19,1.000000
django-10554,0,20,1.000000
django-10554,0,21,1.000000
django-10554,0,22,1.000000
django-10554,0,23,1.000000
django-10554,0,24,1.000000
django-10554,0,25,1.000000
django-10554,0,26,1.000000
django-10554,0,27,1.000000
django-10554,0,28,1.000000
django-10554,0,29,1.000000
django-10554,0,30,1.000000
django-10554,0,31,1.000000
django-10554,5,0,0.100000
django-10554,5,1,0.100000
django-10554,5,2,0.150000
django-10554,5,3,0.148858
django-10554,5,4,0.197742
django-10554,5,5,0.195510
django-10554,5,6,0.193328
django-10554,5,7,0.341197
django-10554,5,8,0.485688
django-10554,5,9,0.576879
django-10554,5,10,0.715987
django-10554,5,11,0.854007
django-10554,5,12,0.986786
django-10554,5,13,0.966531
django-10554,5,14,1.000000
django-10554,5,15,1.000000
django-10554,5,16,0.979444
django-10554,5,17,0.959357
django-10554,5,18,1.000000
django-10554,5,19,1.000000
django-10554,5,20,1.000000
django-10554,5,21,1.000000
django-10554,5,22,1.000000
django-10554,5,23,0.979444
django-10554,5,24,1.000000
django-10554,5,25,0.979444
django-10554,5,26,0.959357
django-10554,5,27,0.939730
django-10554,5,28,0.970550
django-10554,5,29,1.000000
django-10554,5,30,0.979444
django-10554,5,31,0.959357
django-10554,15,0,0.100000
django-10554,15,1,0.100000
django-10554,15,2,0.150000
django-10554,15,3,0.146652
django-10554,15,4,0.193528
django-10554,15,5,0.187264
django-10554,15,6,0.181420
django-10554,15,7,0.325968
django-10554,15,8,0.460836
django-10554,15,9,0.536671
django-10554,15,10,0.657429
django-10554,15,11,0.775535
django-10554,15,12,0.880297
django-10554,15,13,0.828043
django-10554,15,14,0.929288
django-10554,15,15,0.923753
django-10554,15,16,0.868589
django-10554,15,17,0.817119
django-10554,15,18,0.869095
django-10554,15,19,0.917591
django-10554,15,20,0.962840
django-10554,15,21,1.000000
django-10554,15,22,1.000000
django-10554,15,23,0.939730
django-10554,15,24,0.933496
django-10554,15,25,0.877679
django-10554,15,26,0.825600
django-10554,15,27,0.777009
django-10554,15,28,0.776671
django-10554,15,29,0.881357
django-10554,15,30,0.829032
django-10554,15,31,0.780211
django-10554,60,0,0.100000
django-10554,60,1,0.100000
django-10554,60,2,0.150000
django-10554,60,3,0.137893
django-10554,60,4,0.178717
django-10554,60,5,0.159657
django-10554,60,6,0.145211
django-10554,60,7,0.284264
django-10554,60,8,0.389646
django-10554,60,9,0.419510
django-10554,60,10,0.492144
django-10554,60,11,0.559810
django-10554,60,12,0.598471
django-10554,60,13,0.477770
django-10554,60,14,0.521296
django-10554,60,15,0.469283
django-10554,60,16,0.379864
django-10554,60,17,0.312097
django-10554,60,18,0.350740
django-10554,60,19,0.390025
django-10554,60,20,0.419798
django-10554,60,21,0.442362
django-10554,60,22,0.459462
django-10554,60,23,0.372421
django-10554,60,24,0.356456
django-10554,60,25,0.294358
django-10554,60,26,0.247296
django-10554,60,27,0.211629
django-10554,60,28,0.229599
django-10554,60,29,0.348218
django-10554,60,30,0.288114
django-10554,60,31,0.242564
django-10914,0,0,0.100000
django-10914,0,1,0.100000
django-10914,0,2,0.100000
django-10914,0,3,0.150000
django-10914,0,4,0.150000
django-10914,0,5,0.150000
django-10914,0,6,0.250000
django-10914,0,7,0.350000
django-10914,0,8,0.465000
django-10914,0,9,0.580000
django-10914,0,10,0.580000
django-10914,0,11,0.580000
django-10914,0,12,0.637500
django-10914,0,13,0.695000
django-10914,0,14,0.695000
django-10914,0,15,0.845000
django-10914,0,16,0.845000
django-10914,0,17,0.845000
django-10914,0,18,0.945000
django-10914,0,19,1.000000
django-10914,0,20,1.000000
django-10914,0,21,1.000000
django-10914,0,22,1.000000
django-10914,0,23,1.000000
django-10914,0,24,1.000000
django-10914,0,25,1.000000
django-10914,0,26,1.000000
django-10914,0,27,1.000000
django-10914,0,28,1.000000
django-10914,0,29,1.000000
django-10914,0,30,1.000000
django-10914,0,31,1.000000
django-10914,0,32,1.000000
django-10914,5,0,0.100000
django-10914,5,1,0.100000
django-10914,5,2,0.100000
django-10914,5,3,0.150000
django-10914,5,4,0.148858
django-10914,5,5,0.147742
django-10914,5,6,0.246652
django-10914,5,7,0.343302
django-10914,5,8,0.438570
django-10914,5,9,0.531986
django-10914,5,10,0.523585
django-10914,5,11,0.513910
django-10914,5,12,0.554457
django-10914,5,13,0.594077
django-10914,5,14,0.582792
django-10914,5,15,0.721765
django-10914,5,16,0.707564
django-10914,5,17,0.693687
django-10914,5,18,0.780127
django-10914,5,19,0.864593
django-10914,5,20,0.949724
django-10914,5,21,0.933199
django-10914,5,22,0.964168
django-10914,5,23,0.944431
django-10914,5,24,0.975144
django-10914,5,25,1.000000
django-10914,5,26,1.000000
django-10914,5,27,0.979444
django-10914,5,28,1.000000
django-10914,5,29,0.979444
django-10914,5,30,0.959357
django-10914,5,31,1.000000
django-10914,5,32,0.979444
django-10914,15,0,0.100000
django-10914,15,1,0.100000
django-10914,15,2,0.100000
django-10914,15,3,0.150000
django-10914,15,4,0.146652
django-10914,15,5,0.143528
django-10914,15,6,0.240613
django-10914,15,7,0.331196
django-10914,15,8,0.417968
django-10914,15,9,0.499776
django-10914,15,10,0.476902
django-10914,15,11,0.451662
django-10914,15,12,0.478112
django-10914,15,13,0.502791
django-10914,15,14,0.475818
django-10914,15,15,0.600650
django-10914,15,16,0.567123
django-10914,15,17,0.535841
django-10914,15,18,0.606654
django-10914,15,19,0.672725
django-10914,15,20,0.739956
django-10914,15,21,0.703341
django-10914,15,22,0.712937
django-10914,15,23,0.671891
django-10914,15,24,0.683593
django-10914,15,25,0.794511
django-10914,15,26,0.898002
django-10914,15,27,0.844562
django-10914,15,28,0.944701
django-10914,15,29,0.888134
django-10914,15,30,0.835355
django-10914,15,31,0.936110
django-10914,15,32,0.880119
django-10914,60,0,0.100000
django-10914,60,1,0.100000
django-10914,60,2,0.100000
django-10914,60,3,0.150000
django-10914,60,4,0.137893
django-10914,60,5,0.128717
django-10914,60,6,0.221764
django-10914,60,7,0.292280
django-10914,60,8,0.351909
django-10914,60,9,0.390911
django-10914,60,10,0.320469
django-10914,60,11,0.267085
django-10914,60,12,0.271626
django-10914,60,13,0.280069
django-10914,60,14,0.236466
django-10914,60,15,0.353422
django-10914,60,16,0.292058
django-10914,60,17,0.245553
django-10914,60,18,0.310308
django-10914,60,19,0.359384
django-10914,60,20,0.396576
django-10914,60,21,0.324763
django-10914,60,22,0.320338
django-10914,60,23,0.266985
django-10914,60,24,0.276551
django-10914,60,25,0.383801
django-10914,60,26,0.465081
django-10914,60,27,0.376679
django-10914,60,28,0.459684
django-10914,60,29,0.372589
django-10914,60,30,0.306584
django-10914,60,31,0.391561
django-10914,60,32,0.320962
django-10973,0,0,0.100000
django-10973,0,1,0.100000
django-10973,0,2,0.100000
django-10973,0,3,0.150000
django-10973,0,4,0.150000
django-10973,0,5,0.150000
django-10973,0,6,0.250000
django-10973,0,7,0.350000
django-10973,0,8,0.465000
django-10973,0,9,0.465000
django-10973,0,10,0.465000
django-10973,0,11,0.465000
django-10973,0,12,0.522500
django-10973,0,13,0.580000
django-10973,0,14,0.730000
django-10973,0,15,0.730000
django-10973,0,16,0.730000
django-10973,0,17,0.730000
django-10973,0,18,0.730000
django-10973,0,19,0.730000
django-10973,0,20,0.830000
django-10973,0,21,0.930000
django-10973,0,22,0.987500
django-10973,0,23,0.987500
django-10973,0,24,0.987500
django-10973,0,25,1.000000
django-10973,0,26,1.000000
django-10973,0,27,1.000000
django-10973,0,28,1.000000
django-10973,0,29,1.000000
django-10973,0,30,1.000000
django-10973,5,0,0.100000
django-10973,5,1,0.100000
django-10973,5,2,0.100000
django-10973,5,3,0.150000
django-10973,5,4,0.148858
django-10973,5,5,0.147742
django-10973,5,6,0.246652
django-10973,5,7,0.343302
django-10973,5,8,0.438570
django-10973,5,9,0.431986
django-10973,5,10,0.424404
django-10973,5,11,0.416994
django-10973,5,12,0.459754
django-10973,5,13,0.501537
django-10973,5,14,0.642366
django-10973,5,15,0.629978
django-10973,5,16,0.617874
django-10973,5,17,0.606045
django-10973,5,18,0.594487
django-10973,5,19,0.583193
django-10973,5,20,0.672157
django-10973,5,21,0.759089
django-10973,5,22,0.796271
django-10973,5,23,0.780368
django-10973,5,24,0.764829
django-10973,5,25,0.799644
django-10973,5,26,0.783664
django-10973,5,27,0.768049
django-10973,5,28,0.752791
django-10973,5,29,0.787881
django-10973,5,30,0.772170
django-10973,15,0,0.100000
django-10973,15,1,0.100000
django-10973,15,2,0.100000
django-10973,15,3,0.150000
django-10973,15,4,0.146652
django-10973,15,5,0.143528
django-10973,15,6,0.240613
django-10973,15,7,0.331196
django-10973,15,8,0.417968
django-10973,15,9,0.399776
django-10973,15,10,0.379700
django-10973,15,11,0.360970
django-10973,15,12,0.393493
django-10973,15,13,0.423839
django-10973,15,14,0.552152
django-10973,15,15,0.521873
django-10973,15,16,0.493622
django-10973,15,17,0.467262
django-10973,15,18,0.442668
django-10973,15,19,0.419720
django-10973,15,20,0.498309
django-10973,15,21,0.571636
django-10973,15,22,0.594651
django-10973,15,23,0.561526
django-10973,15,24,0.530619
django-10973,15,25,0.551781
django-10973,15,26,0.521527
django-10973,15,27,0.493299
django-10973,15,28,0.466961
django-10973,15,29,0.492386
django-10973,15,30,0.466109
django-10973,60,0,0.100000
django-10973,60,1,0.100000
django-10973,60,2,0.100000
django-10973,60,3,0.150000
django-10973,60,4,0.137893
django-10973,60,5,0.128717
django-10973,60,6,0.221764
django-10973,60,7,0.292280
django-10973,60,8,0.351909
django-10973,60,9,0.290911
django-10973,60,10,0.244684
django-10973,60,11,0.209650
django-10973,60,12,0.228099
django-10973,60,13,0.247081
django-10973,60,14,0.361466
django-10973,60,15,0.298155
django-10973,60,16,0.250173
django-10973,60,17,0.213810
django-10973,60,18,0.186252
django-10973,60,19,0.162704
django-10973,60,20,0.247521
django-10973,60,21,0.311800
django-10973,60,22,0.317331
django-10973,60,23,0.264706
django-10973,60,24,0.224824
django-10973,60,25,0.244599
django-10973,60,26,0.209585
django-10973,60,27,0.183050
django-10973,60,28,0.162940
django-10973,60,29,0.197700
django-10973,60,30,0.174043
django-11087,0,0,0.100000
django-11087,0,1,0.100000
django-11087,0,2,0.100000
django-11087,0,3,0.150000
django-11087,0,4,0.200000
django-11087,0,5,0.450000
django-11087,0,6,0.450000
django-11087,0,7,0.737500
django-11087,0,8,0.737500
django-11087,0,9,0.737500
django-11087,0,10,0.737500
django-11087,0,11,0.737500
django-11087,0,12,0.737500
django-11087,0,13,0.737500
django-11087,0,14,0.737500
django-11087,0,15,0.852500
django-11087,0,16,0.952500
django-11087,0,17,1.000000
django-11087,0,18,1.000000
django-11087,0,19,1.000000
django-11087,0,20,1.000000
django-11087,0,21,1.000000
django-11087,0,22,1.000000
django-11087,0,23,1.000000
django-11087,0,24,1.000000
django-11087,0,25,1.000000
django-11087,0,26,1.000000
django-11087,0,27,1.000000
django-11087,0,28,1.000000
django-11087,0,29,1.000000
django-11087,0,30,1.000000
django-11087,0,31,1.000000
django-11087,0,32,1.000000
django-11087,0,33,1.000000
django-11087,0,34,1.000000
django-11087,0,35,1.000000
django-11087,0,36,1.000000
django-11087,0,37,1.000000
django-11087,5,0,0.100000
django-11087,5,1,0.100000
django-11087,5,2,0.100000
django-11087,5,3,0.150000
django-11087,5,4,0.198858
django-11087,5,5,0.446600
django-11087,5,6,0.439860
django-11087,5,7,0.683250
django-11087,5,8,0.671907
django-11087,5,9,0.660785
django-11087,5,10,0.647977
django-11087,5,11,0.635461
django-11087,5,12,0.623231
django-11087,5,13,0.611280
django-11087,5,14,0.599603
django-11087,5,15,0.688192
django-11087,5,16,0.774757
django-11087,5,17,0.861635
django-11087,5,18,0.846823
django-11087,5,19,0.829766
django-11087,5,20,0.863098
django-11087,5,21,0.845669
django-11087,5,22,0.878637
django-11087,5,23,0.860853
django-11087,5,24,0.843475
django-11087,5,25,0.876494
django-11087,5,26,0.858759
django-11087,5,27,0.891429
django-11087,5,28,0.873353
django-11087,5,29,0.905690
django-11087,5,30,0.887288
django-11087,5,31,0.869306
django-11087,5,32,1.000000
django-11087,5,33,1.000000
django-11087,5,34,1.000000
django-11087,5,35,1.000000
django-11087,5,36,0.979444
django-11087,5,37,0.959357
django-11087,15,0,0.100000
django-11087,15,1,0.100000
django-11087,15,2,0.100000
django-11087,15,3,0.150000
django-11087,15,4,0.196652
django-11087,15,5,0.440179
django-11087,15,6,0.420716
django-11087,15,7,0.652366
django-11087,15,8,0.620762
django-11087,15,9,0.590966
django-11087,15,10,0.558088
django-11087,15,11,0.527411
django-11087,15,12,0.498789
django-11087,15,13,0.472083
django-11087,15,14,0.447166
django-11087,15,15,0.523917
django-11087,15,16,0.595528
django-11087,15,17,0.667177
django-11087,15,18,0.634725
django-11087,15,19,0.598916
django-11087,15,20,0.615505
django-11087,15,21,0.580984
django-11087,15,22,0.598774
django-11087,15,23,0.565372
django-11087,15,24,0.534208
django-11087,15,25,0.555130
django-11087,15,26,0.524651
django-11087,15,27,0.546214
django-11087,15,28,0.516332
django-11087,15,29,0.538452
django-11087,15,30,0.509090
django-11087,15,31,0.481694
django-11087,15,32,0.606133
django-11087,15,33,0.622239
django-11087,15,34,0.637266
django-11087,15,35,0.651287
